feed_id,player_id,first_name,last_name,team_abbrev,pos,pos2,projected_points,points,user_team_id,picked,position
1009708,374,Jack,Buckley,GWS,FWD,MID,NA,0,NA,NA,NA
993902,385,Matthew,Flynn,GWS,RUC,NA,NA,0,NA,NA,NA
1006135,402,Xavier,O'Halloran,GWS,MID,NA,NA,0,NA,NA,NA
1002296,408,Nick,Shipley,GWS,MID,NA,NA,0,NA,NA,NA
1006128,424,Will,Golds,HAW,FWD,MID,NA,0,NA,NA,NA
1006159,425,Damon,Greaves,HAW,DEF,NA,NA,0,NA,NA,NA
1004991,435,Harrison,Jones,HAW,MID,NA,NA,0,NA,NA,NA
1006030,436,Jacob,Koschitzke,HAW,DEF,NA,NA,0,NA,NA,NA
1001024,450,Ned,Reeves,HAW,RUC,NA,NA,0,NA,NA,NA
1004919,451,Jackson,Ross,HAW,FWD,NA,NA,0,NA,NA,NA
1002590,458,Mathew,Walker,HAW,FWD,NA,NA,0,NA,NA,NA
1008139,462,Toby,Bedford,MEL,FWD,NA,NA,0,NA,NA,NA
1014081,463,Austin,Bradtke,MEL,RUC,NA,NA,0,NA,NA,NA
1013409,478,James,Jordon,MEL,MID,NA,NA,0,NA,NA,NA
1004695,489,Aaron,Nietschke,MEL,MID,NA,NA,0,NA,NA,NA
1006138,512,Joel,Crocker,NTH,DEF,NA,NA,0,NA,NA,NA
1001351,523,Lachlan,Hosie,NTH,FWD,NA,NA,0,NA,NA,NA
1006137,538,Curtis,Taylor,NTH,FWD,NA,NA,0,NA,NA,NA
1004965,547,Tristan,Xerri,NTH,RUC,FWD,NA,0,NA,NA,NA
1002355,561,Tobin,Cox,PTA,FWD,NA,NA,0,NA,NA,NA
999320,567,Martin,Frederick,PTA,DEF,NA,NA,0,NA,NA,NA
1002248,573,Sam,Hayes,PTA,RUC,NA,NA,0,NA,NA,NA
1002392,585,Jake,Patmore,PTA,FWD,MID,NA,0,NA,NA,NA
992786,595,Jake,Aarts,RIC,FWD,NA,NA,0,NA,NA,NA
1008297,605,Riley,Collier-Dawkins,RIC,MID,NA,NA,0,NA,NA,NA
1006536,611,Luke,English,RIC,FWD,MID,NA,0,NA,NA,NA
1002403,623,Ben,Miller,RIC,DEF,NA,NA,0,NA,NA,NA
993771,627,Marlion,Pickett,RIC,MID,NA,NA,0,NA,NA,NA
1006208,636,Fraser,Turner,RIC,MID,NA,NA,0,NA,NA,NA
1013976,639,Sam,Alabakis,STK,RUC,NA,NA,0,NA,NA,NA
1002922,647,Jack,Bytel,STK,MID,NA,NA,0,NA,NA,NA
1002266,650,Oscar,Clavarino,STK,DEF,NA,NA,0,NA,NA,NA
1006143,663,Max,King,STK,FWD,NA,NA,0,NA,NA,NA
1004360,669,Jack,Mayo,STK,FWD,NA,NA,0,NA,NA,NA
1008091,684,Joel,Amartey,SYD,RUC,NA,NA,0,NA,NA,NA
1011791,692,Zac,Foot,SYD,FWD,MID,NA,0,NA,NA,NA
1012101,701,Michael,Knoll,SYD,RUC,NA,NA,0,NA,NA,NA
1004949,702,Matthew,Ling,SYD,DEF,NA,NA,0,NA,NA,NA
1011936,706,Justin,McInerney,SYD,MID,NA,NA,0,NA,NA,NA
1013624,717,Harry,Reynolds,SYD,DEF,NA,NA,0,NA,NA,NA
1008080,723,Ryley,Stoddart,SYD,DEF,NA,NA,0,NA,NA,NA
1006232,728,Samuel,Wicks,SYD,MID,NA,NA,0,NA,NA,NA
296070,732,Ben,Cavarra,WBD,FWD,NA,NA,0,NA,NA,NA
998782,750,Buku,Khamis,WBD,DEF,NA,NA,0,NA,NA,NA
1002383,758,Callum,Porter,WBD,MID,NA,NA,0,NA,NA,NA
992330,764,Jordon,Sweet,WBD,RUC,NA,NA,0,NA,NA,NA
1005000,766,Laitham,Vandermeer,WBD,FWD,MID,NA,0,NA,NA,NA
1011437,785,Harry,Edwards,WCE,DEF,NA,NA,0,NA,NA,NA
1005599,786,Luke,Foley,WCE,DEF,NA,NA,0,NA,NA,NA
1008282,800,Xavier,O'Neill,WCE,MID,NA,NA,0,NA,NA,NA
1006114,815,Bailey J.,Williams,WCE,DEF,RUC,NA,0,NA,NA,NA
291594,817,Harley,Bennell,MEL,MID,NA,NA,0,NA,NA,NA
1011789,720,Brady,Rowles,SYD,DEF,MID,NA,0,NA,NA,NA
1009221,642,Jack,Bell,STK,RUC,NA,NA,0,NA,NA,NA
1011929,123,Sam,Philp,CAR,MID,NA,NA,0,NA,NA,NA
1007854,260,Jarvis,Pina,FRE,DEF,MID,NA,0,NA,NA,NA
1009389,584,Jake,Pasini,PTA,DEF,NA,NA,0,NA,NA,NA
1018075,13,Lachlan,Gollant,ADE,DEF,MID,NA,0,NA,NA,NA
1011254,31,Ronin,O'Connor,ADE,MID,NA,NA,0,NA,NA,NA
1008543,33,Harry,Schoenberg,ADE,MID,NA,NA,0,NA,NA,NA
1011981,43,Joshua,Worrell,ADE,DEF,FWD,NA,0,NA,NA,NA
1006059,56,Keidean,Coleman,BRL,MID,FWD,NA,0,NA,NA,NA
1009386,78,Jaxon,Prior,BRL,DEF,NA,NA,0,NA,NA,NA
1009385,81,Deven,Robertson,BRL,MID,NA,NA,0,NA,NA,NA
1009242,85,Brock,Smith,BRL,DEF,NA,NA,0,NA,NA,NA
1002942,127,Sam,Ramsay,CAR,MID,NA,NA,0,NA,NA,NA
1009186,139,Trent,Bianco,COL,DEF,MID,NA,0,NA,NA,NA
1015793,168,Jay,Rantall,COL,MID,NA,NA,0,NA,NA,NA
1009383,171,Trey,Ruscoe,COL,DEF,MID,NA,0,NA,NA,NA
1011954,185,Nick,Bryan,ESS,RUC,NA,NA,0,NA,NA,NA
1009223,186,Ned,Cahill,ESS,MID,FWD,NA,0,NA,NA,NA
1006506,201,Lachlan,Johnson,ESS,MID,FWD,NA,0,NA,NA,NA
1011755,202,Harrison,Jones,ESS,FWD,NA,NA,0,NA,NA,NA
999321,243,Minairo,Frederick,FRE,FWD,NA,NA,0,NA,NA,NA
999715,288,Jy,Farrar,GCS,FWD,NA,NA,0,NA,NA,NA
1009380,317,Jeremy,Sharp,GCS,MID,NA,NA,0,NA,NA,NA
1017255,338,Francis,Evans,GEE,FWD,NA,NA,0,NA,NA,NA
1008603,367,Cameron,Taheny,GEE,FWD,NA,NA,0,NA,NA,NA
296984,393,Tom,Hutchesson,GWS,MID,FWD,NA,0,NA,NA,NA
1008123,405,Jake,Riccardi,GWS,FWD,NA,NA,0,9867,FALSE,FWD
1009421,438,Finn,Maginness,HAW,MID,NA,NA,0,NA,NA,NA
1008537,442,Josh,Morris,HAW,FWD,NA,NA,0,NA,NA,NA
1009378,494,Trent,Rivers,MEL,DEF,MID,NA,0,NA,NA,NA
1015781,511,Charlie,Comben,NTH,RUC,FWD,NA,0,NA,NA,NA
1009189,527,Jack,Mahony,NTH,MID,FWD,NA,0,NA,NA,NA
1011771,532,Flynn,Perez,NTH,DEF,NA,NA,0,NA,NA,NA
1005326,582,Jackson,Mead,PTA,MID,NA,NA,0,NA,NA,NA
1009195,592,Dylan,Williams,PTA,MID,FWD,NA,0,NA,NA,NA
1009308,607,Noah,Cumberland,RIC,MID,FWD,NA,0,NA,NA,NA
1009226,608,Thomson,Dow,RIC,MID,NA,NA,0,NA,NA,NA
1009313,621,Will,Martyn,RIC,MID,NA,NA,0,NA,NA,NA
1006193,626,Bigoa,Nyuon,RIC,DEF,RUC,NA,0,NA,NA,NA
1011985,629,Hugo,Ralphsmith,RIC,MID,FWD,NA,0,NA,NA,NA
1011994,646,Ryan,Byrnes,STK,MID,NA,NA,0,NA,NA,NA
1009228,652,Leo,Connolly,STK,DEF,MID,NA,0,NA,NA,NA
1004113,695,Will,Gould,SYD,DEF,NA,NA,0,NA,NA,NA
1005997,724,Elijah,Taylor,SYD,MID,FWD,NA,0,NA,NA,NA
1012014,727,Chad,Warner,SYD,MID,NA,NA,0,NA,NA,NA
1011992,731,Louis,Butler,WBD,DEF,MID,NA,0,NA,NA,NA
1006533,741,Riley,Garcia,WBD,MID,NA,NA,0,NA,NA,NA
1011243,791,Callum,Jamieson,WCE,RUC,NA,NA,0,NA,NA,NA
1011464,793,Ben,Johnson,WCE,DEF,NA,NA,0,NA,NA,NA
296452,823,Darren,Minchington,HAW,FWD,NA,NA,0,NA,NA,NA
290889,824,Keegan,Brooksby,HAW,RUC,NA,NA,0,NA,NA,NA
1005150,433,Emerson,Jeka,HAW,FWD,NA,NA,0,NA,NA,NA
298407,198,Mitchell,Hibberd,ESS,MID,NA,NA,0,NA,NA,NA
1001412,810,Anthony,Treacy,WCE,FWD,NA,NA,0,NA,NA,NA
993836,83,Sam,Skinner,BRL,FWD,NA,NA,0,NA,NA,NA
999326,331,Bradley,Close,GEE,MID,FWD,NA,0,NA,NA,NA
1008454,279,Connor,Budarick,GCS,MID,FWD,NA,0,NA,NA,NA
1011861,122,Fraser,Phillips,CAR,FWD,NA,NA,0,NA,NA,NA
998662,704,Jack,Maibaum,SYD,DEF,NA,NA,0,NA,NA,NA
998105,66,Corey,Lyons,BRL,MID,NA,NA,0,NA,NA,NA
993797,181,Thomas,Wilson,COL,FWD,NA,NA,0,NA,NA,NA
1018969,205,Cian,McBride,ESS,DEF,NA,NA,0,NA,NA,NA
1019156,210,Ross,McQuillan,ESS,DEF,FWD,NA,0,NA,NA,NA
1017984,233,Isaiah,Butters,FRE,FWD,NA,NA,0,NA,NA,NA
1003132,257,Tom,North,FRE,MID,NA,NA,0,NA,NA,NA
1009381,267,Leno,Thomas,FRE,DEF,NA,NA,0,NA,NA,NA
1009334,282,Matthew,Conroy,GCS,RUC,NA,NA,0,NA,NA,NA
1016116,309,Patrick,Murtagh,GCS,FWD,NA,NA,0,NA,NA,NA
1005986,313,Malcolm,Rosas,GCS,FWD,NA,NA,0,NA,NA,NA
1019157,321,Luke,Towey,GCS,DEF,NA,NA,0,NA,NA,NA
1006101,329,Oscar,Brownless,GEE,FWD,NA,NA,0,NA,NA,NA
1011873,448,Harrison,Pepper,HAW,DEF,NA,NA,0,NA,NA,NA
1006653,529,Matthew,McGuinness,NTH,DEF,NA,NA,0,NA,NA,NA
1008531,555,Trent,Burgoyne,PTA,FWD,NA,NA,0,NA,NA,NA
1004829,571,Riley,Grundy,PTA,DEF,NA,NA,0,NA,NA,NA
999346,594,Boyd,Woodcock,PTA,FWD,NA,NA,0,NA,NA,NA
1019158,711,Barry,O'Connor,SYD,DEF,FWD,NA,0,NA,NA,NA
998107,779,Hamish,Brayshaw,WCE,MID,NA,NA,0,NA,NA,NA
1009353,799,Mitchell,O'Neill,WCE,MID,NA,NA,0,NA,NA,NA
1016214,818,Ayce,Taylor,ADE,DEF,NA,NA,0,NA,NA,NA
1016097,821,Henry,Crauford,ESS,RUC,NA,NA,0,NA,NA,NA
1020224,822,Tom,Hird,ESS,MID,NA,NA,0,NA,NA,NA
297668,825,Nicholas,Reid,WCE,FWD,NA,NA,0,NA,NA,NA
260310,644,Nathan,*** Brown,STK,DEF,NA,NA,0,NA,NA,NA
