feed_id,player_id,first_name,last_name,team_abbrev,pos,pos2,points,user_team_id,picked,position,round,year,teamname,coach
1004364,805,Liam,Ryan,WCE,FWD,,40,,,,7,2020,,
296420,488,Alex,Neal-Bullen,MEL,FWD,,,,,,7,2020,,
294675,503,Josh,Wagner,MEL,DEF,,,,,,7,2020,,
1006152,330,Jordan,Clark,GEE,MID,,57,,,,7,2020,,
295712,737,Tory,Dickson,WBD,FWD,,,,,,7,2020,,
291548,65,Ryan,Lester,BRL,DEF,,49,,,,7,2020,,
998215,128,Will,Setterfield,CAR,MID,,98,182,true,MID,7,2020,Coronaviney,Paul
992644,493,Braydon,Preuss,MEL,RUC,FWD,,,,,7,2020,,
992499,540,Kayne,Turner,NTH,FWD,,,,,,7,2020,,
294663,726,Jackson,Thurlow,SYD,DEF,,,,,,7,2020,,
998130,274,Ben,Ainsworth,GCS,FWD,MID,70,,,,7,2020,,
1001017,525,Nick,Larkey,NTH,FWD,,,,,,7,2020,,
291357,359,Gary,Rohan,GEE,FWD,,59,,,,7,2020,,
1006121,557,Zak,Butters,PTA,FWD,,110,9856,false,FWD,7,2020,It's always Sonny,Simon
290675,400,Daniel,Lloyd,GWS,FWD,,,,,,7,2020,,
290641,648,Jake,Carlisle,STK,DEF,,116,,,,7,2020,,
295446,281,Sam,Collins,GCS,DEF,,75,,,,7,2020,,
296324,249,Jesse,Hogan,FRE,FWD,,,,,,7,2020,,
994386,326,Tom,Atkins,GEE,FWD,,,,,,7,2020,,
296355,528,Luke,McDonald,NTH,DEF,,52,,,,7,2020,,
996064,300,Jesse,Joyce,GCS,DEF,,,,,,7,2020,,
997142,576,Peter,Ladhams,PTA,RUC,FWD,80,,,,7,2020,,
1008882,276,Charlie,Ballard,GCS,DEF,,76,,,,7,2020,,
993828,70,Rhys,Mathieson,BRL,FWD,MID,,,,,7,2020,,
1001028,130,Jack,Silvagni,CAR,FWD,,,,,,7,2020,,
1001026,217,Jordan,Ridley,ESS,DEF,,92,5524,true,DEF,7,2020,The Dragon's Laird,Luke
990606,221,William,Snelling,ESS,FWD,,71,,,,7,2020,,
1000981,631,Daniel,Rioli,RIC,FWD,,65,,,,7,2020,,
296200,102,Michael,Gibbons,CAR,FWD,,76,182,true,FWD,7,2020,Coronaviney,Paul
298091,640,Logan,Austin,STK,DEF,,,,,,7,2020,,
295942,308,Jordan,Murdoch,GCS,DEF,,,,,,7,2020,,
250290,179,Travis,Varcoe,COL,FWD,,48,,,,7,2020,,
993806,504,Sam,Weideman,MEL,FWD,,97,,,,7,2020,,
1002220,358,Esava,Ratugolea,GEE,FWD,,40,,,,7,2020,,
1002331,284,Jacob,Dawson,GCS,DEF,,,,,,7,2020,,
997100,697,Will,Hayward,SYD,FWD,,119,,,,7,2020,,
240232,169,Ben,Reid,COL,FWD,,,,,,7,2020,,
994385,474,Jayden,Hunt,MEL,FWD,,,,,,7,2020,,
294168,44,Marcus,Adams,BRL,DEF,,,,,,7,2020,,
1005247,412,Sam,Taylor,GWS,DEF,,,,,,7,2020,,
994077,603,Mabior,Chol,RIC,RUC,FWD,81,,,,7,2020,,
991976,745,Will,Hayes,WBD,MID,,,,,,7,2020,,
296334,191,Orazio,Fantasia,ESS,FWD,,38,,,,7,2020,,
1004985,673,Ben,Paton,STK,DEF,,102,,,,7,2020,,
298437,45,Callum,Ah Chee,BRL,MID,,40,,,,7,2020,,
993820,781,Thomas,Cole,WCE,DEF,,77,,,,7,2020,,
297452,658,Nick,Hind,STK,FWD,,,,,,7,2020,,
296211,725,Lewis,Taylor,SYD,MID,,,,,,7,2020,,
1001398,107,Matthew,Kennedy,CAR,FWD,,36,9867,true,FWD,7,2020,Bad Boys For Fyfe,James
1005717,651,Nick,Coffield,STK,DEF,,96,,,,7,2020,,
993841,760,Josh,Schache,WBD,FWD,,,,,,7,2020,,
996442,688,Ryan,Clarke,SYD,MID,,70,9867,true,MID,7,2020,Bad Boys For Fyfe,James
993940,502,Corey,Wagner,MEL,FWD,MID,,,,,7,2020,,
280972,590,Jack,Watts,PTA,DEF,,,,,,7,2020,,
291792,407,Tommy,Sheridan,GWS,MID,,,,,,7,2020,,
1006133,632,Jack,Ross,RIC,MID,,,,,,7,2020,,
997033,238,Brennan,Cox,FRE,FWD,,105,,,,7,2020,,
297504,75,Daniel,McStay,BRL,FWD,,79,,,,7,2020,,
270326,344,Lachlan,Henderson,GEE,DEF,,,,,,7,2020,,
260113,654,Jarryn,Geary,STK,DEF,,50,,,,7,2020,,
996232,195,Matt,Guelfi,ESS,MID,,,,,,7,2020,,
293883,327,Jed,Bews,GEE,DEF,,52,,,,7,2020,,
999309,388,Jackson,Hately,GWS,MID,,56,,,,7,2020,,
996554,813,Jake,Waterman,WCE,FWD,,86,,,,7,2020,,
992351,770,Bailey,Williams,WBD,DEF,,83,,,,7,2020,,
260288,421,James,Frawley,HAW,DEF,,71,,,,7,2020,,
1007881,310,Wil,Powell,GCS,MID,,25,,,,7,2020,,
290527,581,Trent,McKenzie,PTA,DEF,,74,,,,7,2020,,
291848,693,Robbie,Fox,SYD,DEF,FWD,84,,,,7,2020,,
298409,259,Alex,Pearce,FRE,DEF,,,,,,7,2020,,
296291,349,Jake,Kolodjashnij,GEE,DEF,,61,,,,7,2020,,
294643,316,Alex,Sexton,GCS,FWD,,60,,,,7,2020,,
297406,188,Tom,Cutler,ESS,MID,,,,,,7,2020,,
1000998,29,Lachlan,Murphy,ADE,FWD,,,,,,7,2020,,
1006028,686,Nick,Blakey,SYD,FWD,,28,,,,7,2020,,
1002256,100,Paddy,Dow,CAR,FWD,MID,,,,,7,2020,,
295203,600,Nathan,Broad,RIC,DEF,,82,,,,7,2020,,
993953,63,Eric,Hipwood,BRL,FWD,,84,,,,7,2020,,
998647,145,Mason,Cox,COL,FWD,,,,,,7,2020,,
294654,222,James,Stewart,ESS,FWD,,,,,,7,2020,,
240302,53,Grant,Birchall,BRL,DEF,,80,,,,7,2020,,
280988,236,Travis,Colyer,FRE,FWD,,39,,,,7,2020,,
291964,298,Jack,Hombsch,GCS,DEF,,,,,,7,2020,,
1000267,672,Matthew,Parker,STK,FWD,,,,,,7,2020,,
281139,771,Easton,Wood,WBD,DEF,,38,,,,7,2020,,
1005721,183,Josh,Begley,ESS,FWD,,,,,,7,2020,,
995192,254,Cam,McCarthy,FRE,FWD,,,,,,7,2020,,
1000937,345,Jack,Henry,GEE,DEF,,64,,,,7,2020,,
280959,811,Nathan,Vardy,WCE,RUC,,,,,,7,2020,,
1008893,492,Harrison,Petty,MEL,DEF,FWD,,,,,7,2020,,
291784,541,Dom,Tyson,NTH,MID,,,,,,7,2020,,
1000963,443,Harry,Morrison,HAW,FWD,MID,72,,,,7,2020,,
1004998,579,Todd,Marshall,PTA,FWD,,110,9867,true,FWD,7,2020,Bad Boys For Fyfe,James
297767,517,Sam,Durdin,NTH,DEF,,,,,,7,2020,,
291797,375,Matt,Buntine,GWS,DEF,FWD,,,,,7,2020,,
1001043,427,Oliver,Hanrahan,HAW,FWD,,,,,,7,2020,,
996743,708,Lewis,Melican,SYD,DEF,,,,,,7,2020,,
298390,483,Jay,Lockhart,MEL,FWD,,40,,,,7,2020,,
999331,9,Darcy,Fogarty,ADE,FWD,,,,,,7,2020,,
993917,665,Ben,Long,STK,FWD,,,,,,7,2020,,
993798,357,James,Parsons,GEE,MID,,,,,,7,2020,,
298265,670,Daniel,McKenzie,STK,DEF,,,,,,7,2020,,
991953,287,Corey,Ellis,GCS,DEF,,,,,,7,2020,,
1005793,780,Jarrod,Cameron,WCE,FWD,,56,,,,7,2020,,
1005199,16,Elliott,Himmelberg,ADE,FWD,,,,,,7,2020,,
1006550,801,Jack,Petruccelle,WCE,FWD,,,,,,7,2020,,
1006148,390,Ian,Hill,GWS,FWD,,5,,,,7,2020,,
991939,733,Zaine,Cordy,WBD,DEF,,37,,,,7,2020,,
295599,182,Patrick,Ambrose,ESS,DEF,,,,,,7,2020,,
1002213,674,Ed,Phillips,STK,MID,,,,,,7,2020,,
997823,804,Josh,Rotham,WCE,DEF,,,,,,7,2020,,
1004095,303,Jack,Lukosius,GCS,DEF,FWD,80,9806,true,DEF,7,2020,HoweIMetYourMother,Lester
1006314,441,Dylan,Moore,HAW,FWD,,,,,,7,2020,,
281052,790,Mark,Hutchings,WCE,MID,,,,,,7,2020,,
1000932,8,Tom,Doedee,ADE,DEF,,124,9806,true,DEF,7,2020,HoweIMetYourMother,Lester
295012,172,Matthew,Scharenberg,COL,DEF,,,,,,7,2020,,
1002353,239,Mitchell,Crowden,FRE,FWD,,,,,,7,2020,,
290314,396,Lachlan,Keeffe,GWS,DEF,FWD,61,,,,7,2020,,
294077,429,Michael,Hartley,HAW,DEF,,,,,,7,2020,,
298298,798,Jackson,Nelson,WCE,DEF,,108,,,,7,2020,,
1006203,17,Chayce,Jones,ADE,FWD,,36,,,,7,2020,,
294518,189,Joe,Daniher,ESS,FWD,,,,,,7,2020,,
998106,11,Jordan,Gallucci,ADE,FWD,,,,,,7,2020,,
1008198,705,Tom,McCartin,SYD,FWD,,54,,,,7,2020,,
1007124,444,Conor,Nash,HAW,FWD,,,,,,7,2020,,
997316,773,Lewis,Young,WBD,DEF,,,,,,7,2020,,
992472,485,Oscar,McDonald,MEL,DEF,,68,,,,7,2020,,
998180,229,Bailey,Banfield,FRE,FWD,,50,,,,7,2020,,
993946,18,Ben,Keays,ADE,FWD,,114,,,,7,2020,,
291947,774,Brendon,Ah Chee,WCE,MID,,67,,,,7,2020,,
1000068,280,Christopher,Burgess,GCS,DEF,,,,,,7,2020,,
1003203,707,Hayden,McLean,SYD,RUC,,,,,,7,2020,,
298211,340,Darcy,Fort,GEE,FWD,,58,9806,true,FWD,7,2020,HoweIMetYourMother,Lester
1008280,759,Ed,Richards,WBD,FWD,MID,58,,,,7,2020,,
298277,743,Billy,Gowers,WBD,FWD,,,,,,7,2020,,
297255,113,Mitch,McGovern,CAR,FWD,,57,,,,7,2020,,
1002312,49,Zac,Bailey,BRL,DEF,MID,88,,,,7,2020,,
294013,302,Sean,Lemmens,GCS,FWD,MID,,,,,7,2020,,
1008855,461,Oskar,Baker,MEL,MID,,,,,,7,2020,,
1008089,167,Isaac,Quaynor,COL,DEF,,87,,,,7,2020,,
295313,748,Lin,Jong,WBD,MID,,,,,,7,2020,,
280933,675,Dylan,Roberton,STK,DEF,,,,,,7,2020,,
1005054,147,Josh,Daicos,COL,MID,,65,,,,7,2020,,
992054,762,Roarke,Smith,WBD,FWD,MID,,,,,7,2020,,
1002245,598,Noah,Balta,RIC,RUC,FWD,45,,,,7,2020,,
280722,318,Zac,Smith,GCS,RUC,,,,,,7,2020,,
296371,230,Brett,Bewley,FRE,FWD,,76,,,,7,2020,,
1002235,79,Cameron,Rayner,BRL,FWD,,73,186,true,FWD,7,2020,GetRichOrDieTryin,Mark
298144,710,Sam,Naismith,SYD,RUC,,,,,,7,2020,,
1005530,638,Ryan,Abbott,STK,RUC,,,,,,7,2020,,
295156,687,Kaiden,Brand,SYD,DEF,,,,,,7,2020,,
297990,500,Aaron,vandenBerg,MEL,FWD,MID,43,,,,7,2020,,
298287,542,Ed,Vickers-Willis,NTH,DEF,,,,,,7,2020,,
1001396,380,Isaac,Cumming,GWS,DEF,,,,,,7,2020,,
296439,109,Darcy,Lang,CAR,FWD,,,,,,7,2020,,
998218,612,Ryan,Garthwaite,RIC,DEF,,,,,,7,2020,,
1004880,718,Ben,Ronke,SYD,FWD,,,,,,7,2020,,
281280,476,Neville,Jetta,MEL,DEF,,48,,,,7,2020,,
1002259,118,Lochie,O'Brien,CAR,MID,,,,,,7,2020,,
1003029,174,Brayden,Sier,COL,MID,,,,,,7,2020,,
261214,806,Will,Schofield,WCE,DEF,,,,,,7,2020,,
1008312,132,Liam,Stocker,CAR,DEF,,,,,,7,2020,,
293035,141,Tim,Broomhead,COL,FWD,MID,,,,,7,2020,,
1003547,423,Conor,Glass,HAW,DEF,,,,,,7,2020,,
290228,15,Kyle,Hartigan,ADE,DEF,,59,,,,7,2020,,
1002253,566,Kane,Farrell,PTA,FWD,,74,,,,7,2020,,
298290,124,Marc,Pittonet,CAR,RUC,,32,9867,true,RUC,7,2020,Bad Boys For Fyfe,James
1002231,624,Patrick,Naish,RIC,MID,,,,,,7,2020,,
280471,457,Ben,Stratton,HAW,DEF,,22,,,,7,2020,,
1010841,158,Jack,Madgen,COL,DEF,,,,,,7,2020,,
1006058,535,Bailey,Scott,NTH,MID,FWD,36,,,,7,2020,,
992374,645,Dan,Butler,STK,FWD,,52,33301,true,FWD,7,2020,"What's Up, Doch?",Jordan
1002282,497,Charlie,Spargo,MEL,FWD,,,,,,7,2020,,
998414,812,Daniel,Venables,WCE,FWD,,,,,,7,2020,,
1006127,769,Rhylee,West,WBD,FWD,,,,,,7,2020,,
1007238,410,Jake,Stein,GWS,DEF,,,,,,7,2020,,
250548,820,Lynden,Dunn,COL,DEF,,,,,,7,2020,,
1005547,283,Joshua,Corbett,GCS,FWD,,,,,,7,2020,,
1006144,301,Ben,King,GCS,FWD,,39,,,,7,2020,,
294508,379,Aidan,Corr,GWS,DEF,,110,,,,7,2020,,
290733,589,Cameron,Sutcliffe,PTA,FWD,,,,,,7,2020,,
1005013,137,Flynn,Appleby,COL,DEF,,,,,,7,2020,,
291891,224,Jacob,Townsend,ESS,FWD,,19,,,,7,2020,,
1000908,32,Myles,Poholke,ADE,FWD,,,,,,7,2020,,
293255,299,George,Horlin-Smith,GCS,DEF,MID,,,,,7,2020,,
994410,754,Brad,Lynch,WBD,DEF,,,,,,7,2020,,
998390,434,Changkuoth,Jiath,HAW,DEF,,,,,,7,2020,,
990548,667,Jonathon,Marsh,STK,DEF,,,,,,7,2020,,
1002228,339,Lachie,Fogarty,GEE,MID,,,,,,7,2020,,
998321,568,Joel,Garner,PTA,DEF,,,,,,7,2020,,
1004909,772,Lachlan,Young,WBD,DEF,,31,,,,7,2020,,
1004286,399,Zac,Langdon,GWS,FWD,,23,,,,7,2020,,
298474,814,Francis,Watson,WCE,DEF,,,,,,7,2020,,
1008190,196,Brayden,Ham,ESS,FWD,MID,61,,,,7,2020,,
1002354,245,Stefan,Giro,FRE,MID,,,,,,7,2020,,
1000072,164,John,Noble,COL,DEF,,62,,,,7,2020,,
998126,551,Joe,Atley,PTA,MID,,,,,,7,2020,,
293603,580,Sam,Mayes,PTA,MID,,115,,,,7,2020,,
281075,320,Rory,Thompson,GCS,DEF,,,,,,7,2020,,
1004863,62,Mitchell,Hinge,BRL,MID,,,,,,7,2020,,
1003520,661,Darragh,Joyce,STK,DEF,,,,,,7,2020,,
1000860,262,Lachlan,Schultz,FRE,FWD,,13,,,,7,2020,,
1006087,292,Caleb,Graham,GCS,DEF,,,,,,7,2020,,
1006106,467,Kyle,Dunkley,MEL,FWD,MID,,,,,7,2020,,
296209,479,Kade,Kolodjashnij,MEL,MID,,,,,,7,2020,,
998212,213,Kobe,Mutch,ESS,MID,,,,,,7,2020,,
1003546,496,Joel,Smith,MEL,DEF,,,,,,7,2020,,
1009208,314,Matthew,Rowell,GCS,MID,,,,,,7,2020,,
1004356,775,Brayden,Ainsworth,WCE,MID,,51,,,,7,2020,,
1009199,275,Noah,Anderson,GCS,MID,,93,,,,7,2020,,
1004894,508,Aiden,Bonar,NTH,MID,FWD,54,,,,7,2020,,
1004989,664,Doulton,Langlands,STK,MID,,,,,,7,2020,,
997230,38,Tyson,Stengle,ADE,FWD,,37,,,,7,2020,,
1006276,610,Derek,Eggmolesse-Smith,RIC,DEF,,119,,,,7,2020,,
1001449,470,Mitch,Hannan,MEL,FWD,,86,,,,7,2020,,
290246,510,Tom,Campbell,NTH,RUC,FWD,,,,,7,2020,,
1009399,475,Luke,Jackson,MEL,RUC,,79,,,,7,2020,,
1005330,466,Kade,Chandler,MEL,FWD,,,,,,7,2020,,
1000061,604,Callum,Coleman-Jones,RIC,RUC,FWD,,,,,7,2020,,
1009253,371,Lachlan,Ash,GWS,DEF,MID,69,,,,7,2020,,
280336,248,Stephen,Hill,FRE,DEF,FWD,49,,,,7,2020,,
295964,42,Patrick,Wilson,ADE,MID,,,,,,7,2020,,
1004870,342,Zach,Guthrie,GEE,DEF,,,,,,7,2020,,
1006103,376,Jye,Caldwell,GWS,MID,,69,,,,7,2020,,
1004848,722,Dylan,Stephens,SYD,MID,,44,,,,7,2020,,
1004034,226,Brandon,Zerk-Thatcher,ESS,DEF,,,,,,7,2020,,
998569,819,Callum,Moore,CAR,FWD,,,,,,7,2020,,
1009201,25,Fischer,Mcasey,ADE,DEF,,30,,,,7,2020,,
298358,619,Oleg,Markov,RIC,MID,,,,,,7,2020,,
999391,498,Tom,Sparrow,MEL,FWD,,,,,,7,2020,,
1009256,273,Hayden,Young,FRE,DEF,,,,,,7,2020,,
1002328,296,Jacob,Heron,GCS,FWD,,,,,,7,2020,,
992752,84,Archie,Smith,BRL,RUC,,,,,,7,2020,,
998511,315,Josh,Schoenfeld,GCS,FWD,,,,,,7,2020,,
998268,46,Jacob,Allison,BRL,MID,,,,,,7,2020,,
1009420,263,Caleb,Serong,FRE,MID,,42,,,,7,2020,,
1005988,247,Liam,Henry,FRE,MID,FWD,,,,,7,2020,,
1002372,241,Hugh,Dixon,FRE,FWD,,,,,,7,2020,,
994047,57,Cedric,Cox,BRL,FWD,,,,,,7,2020,,
1009528,386,Tom,Green,GWS,MID,,,,,,7,2020,,
991773,10,Billy,Frampton,ADE,FWD,,,,,,7,2020,,
1009260,290,Sam,Flanders,GCS,MID,FWD,,,,,7,2020,,
1008541,480,Kysaiah,Kropinyeri-Pickett,MEL,FWD,,52,,,,7,2020,,
1006303,744,Fergus,Greene,WBD,FWD,,,,,,7,2020,,
290326,58,Matt,Eagles,BRL,DEF,,,,,,7,2020,,
1005084,544,Will,Walker,NTH,FWD,,,,,,7,2020,,
1008550,420,Will,Day,HAW,DEF,,62,,,,7,2020,,
993796,4,Ben,Crocker,ADE,FWD,,,,,,7,2020,,
1000905,531,Tom,Murphy,NTH,DEF,,,,,,7,2020,,
1002143,530,Ben,McKay,NTH,DEF,,86,,,,7,2020,,
1009191,552,Miles,Bergman,PTA,FWD,,,,,,7,2020,,
298336,332,Nakia,Cockatoo,GEE,MID,FWD,,,,,7,2020,,
1002401,87,Brandon,Starcevich,BRL,DEF,MID,51,,,,7,2020,,
998167,135,Tom,Williamson,CAR,DEF,,43,,,,7,2020,,
1011803,768,Cody,Weightman,WBD,FWD,,63,,,,7,2020,,
998791,826,Jamaine,Jones,WCE,FWD,,,,,,7,2020,,
1008083,394,Connor,Idun,GWS,DEF,,,,,,7,2020,,
997770,558,Wylie,Buzza,PTA,FWD,,,,,,7,2020,,
1006151,234,Jason,Carter,FRE,DEF,,,,,,7,2020,,
1004948,364,Cooper,Stephens,GEE,MID,,,,,,7,2020,,
998100,126,Cameron,Polson,CAR,FWD,,,,,,7,2020,,
997501,742,Ryan,Gardner,WBD,FWD,,,,,,7,2020,,
1009241,106,Brodie,Kemp,CAR,MID,,,,,,7,2020,,
998327,521,Kyron,Hayden,NTH,MID,,7,,,,7,2020,,
1002300,778,Jarrod,Brander,WCE,DEF,FWD,,,,,7,2020,,
1010174,569,Mitchell,Georgiades,PTA,FWD,,,,,,7,2020,,
298316,103,Hugh,Goddard,CAR,DEF,,,,,,7,2020,,
1002291,685,James,Bell,SYD,FWD,MID,,,,,7,2020,,
998225,409,Zach,Sproule,GWS,FWD,,,,,,7,2020,,
1009229,336,Sam,De Koning,GEE,DEF,,,,,,7,2020,,
1002938,104,Josh,Honey,CAR,MID,FWD,,,,,7,2020,,
1004995,3,Jordon,Butts,ADE,DEF,,,,,,7,2020,,
298417,7,Ben,Davis,ADE,FWD,,,,,,7,2020,,
1008159,14,William,Hamill,ADE,DEF,,13,,,,7,2020,,
298470,24,Shane,McAdam,ADE,FWD,,72,,,,7,2020,,
1008185,26,Ned,McHenry,ADE,MID,,24,,,,7,2020,,
997206,27,Andrew,McPherson,ADE,DEF,,52,,,,7,2020,,
1006136,35,Lachlan,Sholl,ADE,DEF,,,,,,7,2020,,
1008752,39,Kieran,Strachan,ADE,RUC,FWD,,,,,7,2020,,
1002351,50,Connor,Ballenden,BRL,FWD,,,,,,7,2020,,
1006100,52,Thomas,Berry,BRL,FWD,,42,,,,7,2020,,
1013532,60,Thomas,Fullarton,BRL,FWD,,,,,,7,2020,,
1006150,64,Tom,Joyce,BRL,FWD,MID,,,,,7,2020,,
1013978,68,James,Madden,BRL,DEF,FWD,,,,,7,2020,,
1006085,73,Connor,McFadyen,BRL,FWD,,,,,,7,2020,,
1002347,77,Jack,Payne,BRL,DEF,,,,,,7,2020,,
1006033,86,Ely,Smith,BRL,FWD,MID,,,,,7,2020,,
1002244,89,Toby,Wooller,BRL,FWD,MID,,,,,7,2020,,
1008154,93,Matthew,Cottrell,CAR,DEF,,,,,,7,2020,,
1004912,98,Tom,De Koning,CAR,RUC,,,,,,7,2020,,
998226,110,Harrison,Macreadie,CAR,DEF,,,,,,7,2020,,
1011924,119,Finbar,O'Dwyer,CAR,FWD,,,,,,7,2020,,
1013973,120,Matthew,Owies,CAR,FWD,,,,,,7,2020,,
1011949,129,Ben,Silvagni,CAR,DEF,,,,,,7,2020,,
1008288,140,Atu,Bosenavulagi,COL,FWD,,31,,,,7,2020,,
1008171,143,Tyler,Brown,COL,MID,,,,,,7,2020,,
990291,144,Darcy,Cameron,COL,RUC,FWD,,,,,7,2020,,
1013974,154,Mark,Keane,COL,DEF,,,,,,7,2020,,
1008285,155,Will,Kelly,COL,FWD,,,,,,7,2020,,
1000960,157,Max,Lynch,COL,RUC,,,,,,7,2020,,
1005107,163,Nathan,Murphy,COL,DEF,,,,,,7,2020,,
1013975,177,Anton,Tohill,COL,FWD,,,,,,7,2020,,
1005577,190,Sam,Draper,ESS,RUC,,,,,,7,2020,,
1011864,194,Noah,Gown,ESS,FWD,,,,,,7,2020,,
1006097,212,Irving,Mosquito,ESS,FWD,,,,,,7,2020,,
1000980,255,Lloyd,Meek,FRE,RUC,,,,,,7,2020,,
1005831,258,Dillon,O'Reilly,FRE,DEF,,,,,,7,2020,,
1013611,264,Sam,Sturt,FRE,FWD,,,,,,7,2020,,
1004850,269,Luke,Valente,FRE,MID,,,,,,7,2020,,
1004437,271,Tobe,Watson,FRE,DEF,,,,,,7,2020,,
1006110,291,Sam,Fletcher,GCS,MID,,,,,,7,2020,,
1000044,305,Jez,McLennan,GCS,DEF,,,,,,7,2020,,
1001195,311,Izak,Rankine,GCS,FWD,,102,33301,true,FWD,7,2020,"What's Up, Doch?",Jordan
1006108,312,Mitchell,Riordan,GCS,MID,,,,,,7,2020,,
1008940,346,Ben,Jarvis,GEE,DEF,,,,,,7,2020,,
1004681,348,Jacob,Kennerley,GEE,DEF,,,,,,7,2020,,
997254,350,Nathan,Kreuger,GEE,FWD,,,,,,7,2020,,
1013977,355,Stefan,Okunbor,GEE,DEF,,,,,,7,2020,,
1008202,360,Blake,Schlensog,GEE,FWD,,,,,,7,2020,,
1004940,362,Sam,Simpson,GEE,MID,,78,,,,7,2020,,
999382,368,Jake,Tarca,GEE,FWD,,,,,,7,2020,,
1008436,372,Kieren,Briggs,GWS,DEF,FWD,,,,,7,2020,,
1014038,373,Callum M.,Brown,GWS,DEF,,,,,,7,2020,,
1009708,374,Jack,Buckley,GWS,FWD,MID,,,,,7,2020,,
993902,385,Matthew,Flynn,GWS,RUC,,,,,,7,2020,,
1006135,402,Xavier,O'Halloran,GWS,MID,,,,,,7,2020,,
1002296,408,Nick,Shipley,GWS,MID,,,,,,7,2020,,
1006128,424,Will,Golds,HAW,FWD,MID,,,,,7,2020,,
1006159,425,Damon,Greaves,HAW,DEF,,,,,,7,2020,,
1004991,435,Harrison,Jones,HAW,MID,,,,,,7,2020,,
1006030,436,Jacob,Koschitzke,HAW,DEF,,,,,,7,2020,,
1001024,450,Ned,Reeves,HAW,RUC,,,,,,7,2020,,
1004919,451,Jackson,Ross,HAW,FWD,,,,,,7,2020,,
1002590,458,Mathew,Walker,HAW,FWD,,,,,,7,2020,,
1008139,462,Toby,Bedford,MEL,FWD,,,,,,7,2020,,
1014081,463,Austin,Bradtke,MEL,RUC,,,,,,7,2020,,
1013409,478,James,Jordon,MEL,MID,,,,,,7,2020,,
1004695,489,Aaron,Nietschke,MEL,MID,,,,,,7,2020,,
1006138,512,Joel,Crocker,NTH,DEF,,,,,,7,2020,,
1001351,523,Lachlan,Hosie,NTH,FWD,,,,,,7,2020,,
1006137,538,Curtis,Taylor,NTH,FWD,,76,,,,7,2020,,
1004965,547,Tristan,Xerri,NTH,RUC,FWD,,,,,7,2020,,
1002355,561,Tobin,Cox,PTA,FWD,,,,,,7,2020,,
999320,567,Martin,Frederick,PTA,DEF,,,,,,7,2020,,
1002248,573,Sam,Hayes,PTA,RUC,,,,,,7,2020,,
1002392,585,Jake,Patmore,PTA,FWD,MID,,,,,7,2020,,
992786,595,Jake,Aarts,RIC,FWD,,53,,,,7,2020,,
1008297,605,Riley,Collier-Dawkins,RIC,MID,,,,,,7,2020,,
1006536,611,Luke,English,RIC,FWD,MID,,,,,7,2020,,
1002403,623,Ben,Miller,RIC,DEF,,,,,,7,2020,,
993771,627,Marlion,Pickett,RIC,MID,,105,,,,7,2020,,
1006208,636,Fraser,Turner,RIC,MID,,,,,,7,2020,,
1013976,639,Sam,Alabakis,STK,RUC,,,,,,7,2020,,
1002922,647,Jack,Bytel,STK,MID,,,,,,7,2020,,
1002266,650,Oscar,Clavarino,STK,DEF,,,,,,7,2020,,
1006143,663,Max,King,STK,FWD,,55,,,,7,2020,,
1004360,669,Jack,Mayo,STK,FWD,,,,,,7,2020,,
1008091,684,Joel,Amartey,SYD,RUC,,,,,,7,2020,,
1011791,692,Zac,Foot,SYD,FWD,MID,,,,,7,2020,,
1012101,701,Michael,Knoll,SYD,RUC,,,,,,7,2020,,
1004949,702,Matthew,Ling,SYD,DEF,,,,,,7,2020,,
1011936,706,Justin,McInerney,SYD,MID,,,,,,7,2020,,
1013624,717,Harry,Reynolds,SYD,DEF,,,,,,7,2020,,
1008080,723,Ryley,Stoddart,SYD,DEF,,37,,,,7,2020,,
1006232,728,Samuel,Wicks,SYD,MID,,,,,,7,2020,,
296070,732,Ben,Cavarra,WBD,FWD,,,,,,7,2020,,
998782,750,Buku,Khamis,WBD,DEF,,,,,,7,2020,,
1002383,758,Callum,Porter,WBD,MID,,,,,,7,2020,,
992330,764,Jordon,Sweet,WBD,RUC,,,,,,7,2020,,
1005000,766,Laitham,Vandermeer,WBD,FWD,MID,69,,,,7,2020,,
1011437,785,Harry,Edwards,WCE,DEF,,,,,,7,2020,,
1005599,786,Luke,Foley,WCE,DEF,,,,,,7,2020,,
1008282,800,Xavier,O'Neill,WCE,MID,,,,,,7,2020,,
1006114,815,Bailey J.,Williams,WCE,DEF,RUC,,,,,7,2020,,
291594,817,Harley,Bennell,MEL,MID,,70,,,,7,2020,,
1011789,720,Brady,Rowles,SYD,DEF,MID,,,,,7,2020,,
1009221,642,Jack,Bell,STK,RUC,,,,,,7,2020,,
1011929,123,Sam,Philp,CAR,MID,,,,,,7,2020,,
1007854,260,Jarvis,Pina,FRE,DEF,MID,,,,,7,2020,,
1009389,584,Jake,Pasini,PTA,DEF,,,,,,7,2020,,
1018075,13,Lachlan,Gollant,ADE,DEF,MID,,,,,7,2020,,
1011254,31,Ronin,O'Connor,ADE,MID,,,,,,7,2020,,
1008543,33,Harry,Schoenberg,ADE,MID,,,,,,7,2020,,
1011981,43,Joshua,Worrell,ADE,DEF,FWD,,,,,7,2020,,
1006059,56,Keidean,Coleman,BRL,MID,FWD,,,,,7,2020,,
1009386,78,Jaxon,Prior,BRL,DEF,,,,,,7,2020,,
